DrugID	DrugName	SMILES
SmallMolecule_1030	Ranitidine	CN/C(=C/[N+](=O)[O-])/NCCSCc1ccc(o1)CN(C)C.C1C(=O)O[Bi]2OC(=O)CC1(C(=O)O2)O
SmallMolecule_1031	Ranolazine	Cc1cccc(c1NC(=O)CN2CCN(CC2)CC(COc3ccccc3OC)O)C
SmallMolecule_1032	Rasagiline	C#CCN[C@@H]1CCc2c1cccc2
SmallMolecule_1033	Ravidasvir	CC(C)[C@@H](C(=O)N1CCC[C@H]1c2[nH]cc(n2)c3ccc4cc(ccc4c3)c5ccc6c(c5)nc([nH]6)[C@@H]7CCCN7C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC.Cl.Cl
SmallMolecule_1034	Rebamipide	c1ccc2c(c1)c(cc(=O)[nH]2)CC(C(=O)O)NC(=O)c3ccc(cc3)Cl
SmallMolecule_1035	Reboxetine	CCOc1ccccc1O[C@@H](c2ccccc2)[C@@H]3CNCCO3.CS(=O)(=O)O
SmallMolecule_1036	Reformulated	C=CC(CCC(=O)O)N
SmallMolecule_1037	Regorafenib	CNC(=O)c1cc(ccn1)Oc2ccc(c(c2)F)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
SmallMolecule_1038	Relugolix	CN(C)Cc1c2c(=O)n(c(=O)n(c2sc1c3ccc(cc3)NC(=O)NOC)Cc4c(cccc4F)F)c5ccc(nn5)OC
SmallMolecule_1039	Remdesivir	CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)c2ccc3n2ncnc3N)O)O)Oc4ccccc4
SmallMolecule_1040	Remifentanil	CCC(=O)N(c1ccccc1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC
SmallMolecule_1041	Remimazolam	Cc1ccc(cc1)S(=O)(=O)O.Cc1cnc2n1-c3ccc(cc3C(=N[C@H]2CCC(=O)OC)c4ccccn4)Br
SmallMolecule_1042	Remogliflozin	CCOC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Oc2c(c(n(n2)C(C)C)C)Cc3ccc(cc3)OC(C)C)O)O)O
SmallMolecule_1043	Repaglinide	CCOc1cc(ccc1C(=O)O)CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3
SmallMolecule_1044	Repirinast	Cc1ccc2c(c1C)[nH]c(=O)c3c2oc(cc3=O)C(=O)OCCC(C)C
SmallMolecule_1045	Retapamulin	C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CS[C@@H]4C[C@H]5CC[C@@H](C4)N5C)C
SmallMolecule_1046	Retinoic	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
SmallMolecule_1047	Revaprazan	Cc1c(nc(nc1N2CCc3ccccc3C2C)Nc4ccc(cc4)F)C
SmallMolecule_1048	Revefenacin	CN(CCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3)C(=O)c4ccc(cc4)CN5CCC(CC5)C(=O)N
SmallMolecule_1049	Ribavirin	c1nc(nn1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N
SmallMolecule_1050	Ribociclib	CN(C)C(=O)c1cc2cnc(nc2n1C3CCCC3)Nc4ccc(cn4)N5CCNCC5
SmallMolecule_1051	Riboflavinvitamin	Cc1cc2c(cc1C)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@@H]([C@@H]([C@@H](CO)O)O)O
SmallMolecule_1052	Rifabutin	Cc1c(c2c3c4c1O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)NC(=C5C3=NC6(N5)CCN(CC6)CC(C)C)C2=O)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O
SmallMolecule_1053	Rifamycin	Cc1c(c2c3c(cc(c2O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@H](/C=C/O[C@@]4(C(=O)c3c1O4)C)OC)C)OC(=O)C)C)O)C)O)C)/C)O)O
SmallMolecule_1054	Rifapentine	Cc1c(c2c3c4c1O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)Nc(c2O)c(c3O)/C=N/N5CCN(CC5)C6CCCC6)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O
SmallMolecule_1055	Rifaximin	Cc1ccn2c(c1)nc3c2c4c(c5c3c6c(c(c5O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)N4)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O
SmallMolecule_1056	Rilpivirine	Cc1cc(cc(c1Nc2ccnc(n2)Nc3ccc(cc3)C#N)C)/C=C/C#N.Cl
SmallMolecule_1057	Riluzole	c1cc2c(cc1OC(F)(F)F)sc(n2)N
SmallMolecule_1058	Rimantadine	CC(N)[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3
SmallMolecule_1059	Rimegepant	c1cc(c(c(c1)F)F)[C@@H]2CC[C@H](c3c(cccn3)[C@H]2N)OC(=O)N4CCC(CC4)n5c6cccnc6[nH]c5=O
SmallMolecule_1060	Rimexolone	CCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C)C
SmallMolecule_1061	Riociguat	CN(c1c(nc(nc1N)c2c3cccnc3n(n2)Cc4ccccc4F)N)C(=O)OC
SmallMolecule_1062	Ripasudil	C[C@H]1CNCCCN1S(=O)(=O)c2cccc3c2c(cnc3)F.O.O.Cl
SmallMolecule_1063	Ripretinib	CCn1c2cc(ncc2cc(c1=O)c3cc(c(cc3Br)F)NC(=O)Nc4ccccc4)NC
SmallMolecule_1064	Risdiplam	Cc1cc(nn2c1nc(c2)C)c3cc(=O)n4cc(ccc4n3)N5CCNC6(C5)CC6
SmallMolecule_1065	Risedronate	c1cc(cnc1)CC(O)(P(=O)(O)O)P(=O)(O)[O-].[Na+]
SmallMolecule_1066	Risperidone	Cc1c(c(=O)n2c(n1)CCCC2)CCN3CCC(CC3)c4c5ccc(cc5on4)F
SmallMolecule_1067	Ritonavir	CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C[C@@H]([C@H](Cc3ccccc3)NC(=O)OCc4cncs4)O
SmallMolecule_1068	Rivaroxaban	c1cc(ccc1N2CCOCC2=O)N3C[C@@H](OC3=O)CNC(=O)c4ccc(s4)Cl
SmallMolecule_1069	Rivastigmine	CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C
SmallMolecule_1070	Rivoceranib	CS(=O)(=O)O.c1cc(c(nc1)NCc2ccncc2)C(=O)Nc3ccc(cc3)C4(CCCC4)C#N
SmallMolecule_1071	Rizatriptan	CN(C)CCc1c[nH]c2c1cc(cc2)Cn3cncn3
SmallMolecule_1072	Roflumilast	c1cc(c(cc1C(=O)Nc2c(cncc2Cl)Cl)OCC3CC3)OC(F)F
SmallMolecule_1073	Rokitamycin	CCCC(=O)O[C@H]1[C@@H](O[C@H](C[C@@]1(C)OC(=O)CC)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2N(C)C)O)O[C@H]3[C@H](C[C@H]([C@H](/C=C/C=C/C[C@H](OC(=O)C[C@H]([C@@H]3OC)O)C)O)C)CC=O)C)C
SmallMolecule_1074	Rolapitant	C[C@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)OC[C@]2(CC[C@]3(CCC(=O)N3)CN2)c4ccccc4
SmallMolecule_1075	Romurtide	CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@@H](C(=O)O)NC(=O)CC[C@H](C(=O)N)NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]([C@H](C=O)NC(=O)C)[C@@H]([C@@H](CO)O)O
SmallMolecule_1076	Ropinirole	CCCN(CCC)CCc1cccc2c1CC(=O)N2
SmallMolecule_1077	Ropivacaine	CCCN1CCCC[C@H]1C(=O)Nc2c(cccc2C)C
SmallMolecule_1078	Rosiglitazone	CN(CCOc1ccc(cc1)CC2C(=O)NC(=O)S2)c3ccccn3
SmallMolecule_1079	Rosuvastatin	CC(C)c1c(c(nc(n1)N(C)S(=O)(=O)C)c2ccc(cc2)F)/C=C/[C@H](C[C@H](CC(=O)O)O)O
SmallMolecule_1080	Rotigotine	CCCN(CCc1cccs1)[C@H]2CCc3c(cccc3O)C2
SmallMolecule_1081	Roxadustat	Cc1c2cc(ccc2c(c(n1)C(=O)NCC(=O)O)O)Oc3ccccc3
SmallMolecule_1082	Roxithromycin	CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
SmallMolecule_1083	Rucaparib	CC1([C@@H]2CC[C@]1(C(=O)C2)CS(=O)(=O)O)C.CNCc1ccc(cc1)c2c3c4c(cc(cc4[nH]2)F)C(=O)NCC3
SmallMolecule_1084	Rufinamide	c1cc(c(c(c1)F)Cn2cc(nn2)C(=O)N)F
SmallMolecule_1085	Rufloxacin	CN1CCN(CC1)c2c(cc3c4c2SCCn4cc(c3=O)C(=O)O)F
SmallMolecule_1086	Rupatadine	Cc1cc(cnc1)CN2CCC(=C3c4ccc(cc4CCc5c3nccc5)Cl)CC2
SmallMolecule_1087	Ruxolitinib	c1c[nH]c2c1c(ncn2)c3cnn(c3)[C@H](CC#N)C4CCCC4
SmallMolecule_1088	Ryaltris	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)c5ccco5)C)O)Cl)C.CN(C)CC/C=C\1/c2ccccc2COc3c1cc(cc3)CC(=O)O.Cl
SmallMolecule_1089	Safinamide	C[C@@H](C(=O)N)NCc1ccc(cc1)OCc2cccc(c2)F
SmallMolecule_1090	Salbutamol	CC(C)(C)NCC(c1ccc(c(c1)CO)O)O
SmallMolecule_1091	Salmeterol	c1ccc(cc1)CCCCOCCCCCCNCC(c2ccc(c(c2)CO)O)O
SmallMolecule_1092	Samarium153sm	C(CN(CP(=O)([O-])[O-])CP(=O)([O-])[O-])N(CP(=O)([O-])[O-])CP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[153Sm+3]
SmallMolecule_1093	Sapropterin	C[C@@H]([C@@H]([C@H]1CNc2c(c(=O)nc([nH]2)N)N1)O)O
SmallMolecule_1094	Saquinavir	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4)O
SmallMolecule_1095	Sarecycline	CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(c4C(=O)C3=C([C@@]2(C(=O)C(=C1O)C(=O)N)O)O)O)CN(C)OC
SmallMolecule_1096	Saroglitazar	CCO[C@@H](Cc1ccc(cc1)OCCn2c(ccc2c3ccc(cc3)SC)C)C(=O)O[Mg]OC(=O)[C@H](Cc4ccc(cc4)OCCn5c(ccc5c6ccc(cc6)SC)C)OCC
SmallMolecule_1097	Sarpogrelate	CN(C)CC(COc1ccccc1CCc2cccc(c2)OC)OC(=O)CCC(=O)O.Cl
SmallMolecule_1098	Savolitinib	C[C@@H](c1ccc2nccn2c1)n3c4c(ncc(n4)c5cnn(c5)C)nn3
SmallMolecule_1099	Saxagliptin	C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H]([C@@]34C[C@H]5C[C@@H](C3)C[C@](C5)(C4)O)N
SmallMolecule_1100	Scarvedilol	COc1ccccc1OCCNC[C@@H](COc2cccc3c2c4ccccc4[nH]3)O
SmallMolecule_1101	Secnidazole	Cc1ncc(n1CC(C)O)[N+](=O)[O-]
SmallMolecule_1102	Selegiline	C[C@H](Cc1ccccc1)N(C)CC#C.Cl
SmallMolecule_1103	Selexipag	CC(C)N(CCCCOCC(=O)NS(=O)(=O)C)c1cnc(c(n1)c2ccccc2)c3ccccc3
SmallMolecule_1104	Selinexor	c1cnc(cn1)NNC(=O)/C=C\n2cnc(n2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F
SmallMolecule_1105	Selpercatinib	CC(C)(COc1cc(c2c(cnn2c1)C#N)c3ccc(nc3)N4C[C@H]5C[C@@H](C4)N5Cc6ccc(nc6)OC)O
SmallMolecule_1106	Selumetinib	Cn1cnc2c1cc(c(c2F)Nc3ccc(cc3Cl)Br)C(=O)NOCCO.OS(=O)(=O)O
SmallMolecule_1107	Seratrodast	CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)c2ccccc2)C
SmallMolecule_1108	Sertaconazole	c1cc2c(csc2c(c1)Cl)COC(Cn3ccnc3)c4ccc(cc4Cl)Cl
SmallMolecule_1109	Sertindole	c1cc(ccc1n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O)F
SmallMolecule_1110	Sertraline	CN[C@H]1CC[C@H](c2c1cccc2)c3ccc(c(c3)Cl)Cl
SmallMolecule_1111	Sethylisothiourea	CCOP(=O)(O)OCC.CCSC(=N)N
SmallMolecule_1112	Sevoflurane	C(OC(C(F)(F)F)C(F)(F)F)F
SmallMolecule_1113	Sibutramine	CC(C)CC(C1(CCC1)c2ccc(cc2)Cl)N(C)C.C(=C\C(=O)O)\C(=O)O
SmallMolecule_1114	Sildenafil	CCCc1c2c(c(=O)[nH]c(n2)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)C)n(n1)C
SmallMolecule_1115	Silibinin	COc1cc(ccc1O)[C@@H]2[C@H](Oc3ccc(cc3O2)[C@@H]4[C@H](C(=O)c5c(cc(cc5O4)O)O)OC(=O)CCC(=O)[O-])COC(=O)CCC(=O)[O-].[Na+].[Na+]
SmallMolecule_1116	Silodosin	C[C@H](Cc1cc2c(c(c1)C(=O)N)N(CC2)CCCO)NCCOc3ccccc3OCC(F)(F)F
SmallMolecule_1117	Simvastatin	CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
SmallMolecule_1118	Siponimod	CCc1c(ccc(c1)/C(=N/OCc2cc(c(cc2)C3CCCCC3)C(F)(F)F)/C)CN4CC(C4)C(=O)O.CCc1c(ccc(c1)/C(=N/OCc2cc(c(cc2)C3CCCCC3)C(F)(F)F)/C)CN4CC(C4)C(=O)O.C(=C/C(=O)O)\C(=O)O
SmallMolecule_1119	Sirolimus	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC
SmallMolecule_1120	Sitafloxacin	c1c2c(c(c(c1F)N3C[C@H](C4(C3)CC4)N)Cl)n(cc(c2=O)C(=O)O)[C@@H]5C[C@@H]5F
SmallMolecule_1121	Sitagliptin	c1c(c(cc(c1F)F)F)C[C@H](CC(=O)N2CCn3c(nnc3C(F)(F)F)C2)N
SmallMolecule_1122	Sivelestat	CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O
SmallMolecule_1123	Sobuzoxane	CC(C)COC(=O)OCN1C(=O)CN(CC1=O)CCN2CC(=O)N(C(=O)C2)COC(=O)OCC(C)C
SmallMolecule_1124	Sodium	C(CC(=O)[O-])CO.[Na+]
SmallMolecule_1125	Sofosbuvir	C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)n2ccc(=O)[nH]c2=O)(C)F)O)Oc3ccccc3
SmallMolecule_1126	Sofpironium	CCOC(=O)C[N+]1(CC[C@H](C1)OC(=O)[C@](c2ccccc2)(C3CCCC3)O)C.[Br-]
SmallMolecule_1127	Solifenacin	c1ccc(cc1)[C@@H]2N(CCc3c2cccc3)C(=O)O[C@@H]4[C@H]5CCN(C4)CC5.C(C(=O)O)CC(=O)O
SmallMolecule_1128	Solosa	CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@H]3CC[C@@H](CC3)C)C
SmallMolecule_1129	Solriamfetol	c1ccc(cc1)C[C@H](COC(=O)N)N
SmallMolecule_1130	Soluble	C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.OP(=O)(O)OP(=O)(O)O.OP(=O)(O)OP(=O)(O)O.OP(=O)(O)OP(=O)(O)O.[Fe+3].[Fe+3].[Fe+3].[Fe+3]
SmallMolecule_1131	Sonidegib	Cc1c(cccc1C(=O)Nc2ccc(nc2)N3C[C@H](O[C@H](C3)C)C)c4ccc(cc4)OC(F)(F)F
SmallMolecule_1132	Sorafenib	CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
SmallMolecule_1133	Sotalol	CC(C)NCC(c1ccc(cc1)NS(=O)(=O)C)O.Cl
SmallMolecule_1134	Sotorasib	Cc1ccnc(c1n2c3c(cc(c(n3)c4c(cccc4F)O)F)c(nc2=O)N5CCN(C[C@@H]5C)C(=O)C=C)C(C)C
SmallMolecule_1135	Spantoprazole	COc1ccnc(c1OC)C[S@](=O)c2[n-]c3ccc(cc3n2)OC(F)F.[Na+]
SmallMolecule_1136	Sparfloxacin	C[C@@H]1CN(C[C@@H](N1)C)c2c(c(c3c(c2F)n(cc(c3=O)C(=O)O)C4CC4)N)F
SmallMolecule_1137	Spinosad	CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C.CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C(=C[C@H]3[C@@H]2CC(=O)O1)C)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C
SmallMolecule_1138	Spirapril	CCOC(=O)[C@@H]1CC2(CN1C(=O)[C@H](C)N[C@@H](CCc3ccccc3)C(=O)OCC)SCCS2
SmallMolecule_1139	Spironolactone	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C
SmallMolecule_1140	Stavudine	Cc1cn(c(=O)[nH]c1=O)[C@H]2C=C[C@H](O2)CO
SmallMolecule_1141	Stepronin	CC(C(=O)NCC(=O)O)SC(=O)c1cccs1
SmallMolecule_1142	Stiripentol	CC(C)(C)C(/C=C/c1ccc2c(c1)OCO2)O
SmallMolecule_1143	Streptozocin	CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O)N=O
SmallMolecule_1144	Sucralfate	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2([C@H]([C@@H]([C@H](O2)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O.O[Al](O)O[Al](O)O.O[Al](O)O[Al](O)O.O[Al](O)O[Al](O)O.O[Al](O)O[Al](O)O.O[Al](O)O[Al](O)O.O[Al](O)O[Al](O)O.O[Al](O)O[Al](O)O.O[Al](O)O[Al](O)O
SmallMolecule_1145	Sufentanil	CCC(=O)N(c1ccccc1)C2(CCN(CC2)CCc3cccs3)COC
SmallMolecule_1146	Sugammadex	C(CSC[C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H](O2)[C@@H]([C@H]9O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)O)O)C(=O)O
SmallMolecule_1147	Sulbactam	CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C
SmallMolecule_1148	Sulfolase	Cn1c(=O)n(c(=O)c2c1ncn2CC(=O)O)C.c1c(c(c(cc1Br)Br)N)CN[C@H]2CC[C@@H](CC2)O
SmallMolecule_1149	Sulfotanshinone	Cc1c2c(oc1S(=O)(=O)[O-])-c3ccc4c(c3C(=O)C2=O)CCCC4(C)C.[Na+]
SmallMolecule_1150	Sumatriptan	CNS(=O)(=O)Cc1ccc2c(c1)c(c[nH]2)CCN(C)C
SmallMolecule_1151	Sunitinib	CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C
SmallMolecule_1152	Suplatast	CCOCC(COc1ccc(cc1)NC(=O)CC[S+](C)C)O.Cc1ccc(cc1)S(=O)(=O)[O-]
SmallMolecule_1153	Surufatinib	Cc1cc2cc(ccc2[nH]1)Oc3ccnc(n3)Nc4cccc(c4)CS(=O)(=O)NCCN(C)C
SmallMolecule_1154	Sustained	CC(C)C(CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC.Cl
SmallMolecule_1155	Tacalcitol	C[C@H](CC[C@H](C(C)C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C
SmallMolecule_1156	Tacrine	c1ccc2c(c1)c(c3c(n2)CCCC3)N
SmallMolecule_1157	Tacrolimus	C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
SmallMolecule_1158	Tadalafil	CN1CC(=O)N2[C@@H](C1=O)Cc3c4ccccc4[nH]c3[C@H]2c5ccc6c(c5)OCO6
SmallMolecule_1159	Tafamidis	c1cc2c(cc1C(=O)O)oc(n2)c3cc(cc(c3)Cl)Cl
SmallMolecule_1160	Tafenoquine	Cc1cc(nc2c1c(c(cc2NC(C)CCCN)OC)Oc3cccc(c3)C(F)(F)F)OC
SmallMolecule_1161	Tafluprost	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/C(COc2ccccc2)(F)F)O)O
SmallMolecule_1162	Talaporfin	CCC1=C(/c/2c/c3c(c(c([nH]3)/cc/4\nc(/c(c\5/c(c(/c(/[nH]5)c/c1n2)C)C(=O)O)/CC(=O)N[C@@H](CC(=O)O)C(=O)O)[C@H]([C@@H]4C)CCC(=O)O)C)C=C)C
SmallMolecule_1163	Talazoparib	Cc1ccc(cc1)S(=O)(=O)O.Cn1c(ncn1)[C@H]2c3c4c(cc(cc4N[C@@H]2c5ccc(cc5)F)F)c(=O)[nH]n3
SmallMolecule_1164	Talipexole	C=CCN1CCc2c(sc(n2)N)CC1
SmallMolecule_1165	Taltirelin	CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N3CCC[C@H]3C(=O)N
SmallMolecule_1166	Tamibarotene	CC1(CCC(c2c1ccc(c2)NC(=O)c3ccc(cc3)C(=O)O)(C)C)C
SmallMolecule_1167	Tamoxifen	CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCCN(C)C)/c3ccccc3
SmallMolecule_1168	Tamsulosin	CCOc1ccccc1OCCN[C@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC.Cl
SmallMolecule_1169	Tandospirone	c1cnc(nc1)N2CCN(CC2)CCCCN3C(=O)[C@H]4[C@@H]5CC[C@@H](C5)[C@H]4C3=O
SmallMolecule_1170	Tapentadol	CC[C@@H](c1cccc(c1)O)[C@@H](C)CN(C)C
SmallMolecule_1171	Tapinarof	CC(C)c1c(cc(cc1O)/C=C/c2ccccc2)O
SmallMolecule_1172	Tasimelteon	CCC(=O)NC[C@@H]1C[C@H]1c2cccc3c2CCO3
SmallMolecule_1173	Tavaborole	B1(c2ccc(cc2CO1)F)O
SmallMolecule_1174	Tazarotene	CCOC(=O)c1ccc(nc1)C#Cc2ccc3c(c2)C(CCS3)(C)C
SmallMolecule_1175	Tazemetostat	CCN(c1cc(cc(c1C)C(=O)NCc2c(cc([nH]c2=O)C)C)c3ccc(cc3)CN4CCOCC4)C5CCOCC5.Br
SmallMolecule_1176	Tebipenem	C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN(C3)C4=NCCS4)C(=O)OCOC(=O)C(C)(C)C)[C@@H](C)O
SmallMolecule_1177	Tecovirimat	c1cc(ccc1C(=O)NN2C(=O)[C@@H]3[C@@H]4C=C[C@H]([C@@H]3C2=O)[C@@H]5[C@H]4C5)C(F)(F)F
SmallMolecule_1178	Tedizolid	Cn1nc(nn1)c2ccc(cn2)c3ccc(cc3F)N4C[C@@H](OC4=O)COP(=O)(O)O
SmallMolecule_1179	Tegaserod	CCCCCNC(=N)N/N=C/c1c[nH]c2c1cc(cc2)OC
SmallMolecule_1180	Tegoprazan	Cc1[nH]c2c(n1)cc(cc2O[C@H]3CCOc4c3c(cc(c4)F)F)C(=O)N(C)C
SmallMolecule_1181	Telaprevir	CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)c5cnccn5
SmallMolecule_1182	Telbivudine	Cc1cn(c(=O)[nH]c1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O
SmallMolecule_1183	Telithromycin	CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCn4cc(nc4)c5cccnc5)C
SmallMolecule_1184	Telmisartan	CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C)C
SmallMolecule_1185	Telotristat	CCOC(=O)[C@H](Cc1ccc(cc1)c2cc(nc(n2)N)O[C@H](c3ccc(cc3n4ccc(n4)C)Cl)C(F)(F)F)N.c1ccc(cc1)C(=O)NCC(=O)O
