smiles_list,Drug_ID,Drug Name
C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C)F,SmallMolecule_1274,Ulobetasol
c1cc(cc(c1)[131I])CNC(=N)N,SmallMolecule_1275,Ultratrace
C[C@@H](c1c(c(=O)c2cc(ccc2o1)F)c3cccc(c3)F)n4c5c(c(n4)c6ccc(c(c6)F)OC(C)C)c(ncn5)N,SmallMolecule_1276,Umbralisib
c1ccc(cc1)COCC[N@@+]23CC[C@@](CC2)(CC3)C(O)(c4ccccc4)c5ccccc5,SmallMolecule_1277,Umeclidinium
Cc1c(cc(cc1Cl)S(=O)(=O)[O-])NC(=O)NC[C@@H](C(=O)O)N,SmallMolecule_1279,Upacicalcet
CC[C@@H]1CN(C[C@@H]1c2cnc3n2c4cc[nH]c4nc3)C(=O)NCC(F)(F)F,SmallMolecule_1280,Upadacitinib
Cn1c(cc(=O)n(c1=O)C)NCCCN2CCN(CC2)c3ccccc3OC,SmallMolecule_1281,Urapidil
CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2ccc(=O)[nH]c2=O)OC(=O)C)OC(=O)C,SmallMolecule_1282,Uridine
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,SmallMolecule_1283,Ursodeoxycholic
c1cc(cc(c1)Cl)c2cc(c(nc2)C(=O)NCC(=O)O)O,SmallMolecule_1284,Vadadustat
CC(C)[C@@H](C(=O)OCCOCn1cnc2c1[nH]c(nc2=O)N)N,SmallMolecule_1285,Valaciclovir
CC(C)C[C@@H]1CN2CCc3cc(c(cc3[C@H]2C[C@H]1OC(=O)[C@H](C(C)C)N)OC)OC,SmallMolecule_1286,Valbenazine
Cc1c(c(no1)c2ccccc2)c3ccc(cc3)S(=O)(=O)N,SmallMolecule_1287,Valdecoxib
CC(C)[C@@H](C(=O)OCC(CO)OCn1cnc2c1[nH]c(nc2=O)N)N,SmallMolecule_1288,Valganciclovir
CCCCC(=O)OCC(=O)[C@@]1(Cc2c(c(c3c(c2O)C(=O)c4cccc(c4C3=O)OC)O)[C@H](C1)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O,SmallMolecule_1290,Valrubicin
CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3[nH]nnn3)[C@@H](C(C)C)C(=O)O,SmallMolecule_1291,Valsartan
CN1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)Nc4ccc(cc4F)Br,SmallMolecule_1294,Vandetanib
CC[C@@H]1C[C@@]1(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]3C[C@@H]4CN3C(=O)[C@@H](NC(=O)OCC(CCCCc5cccc6c5CN(C6)C(=O)O4)(C)C)C(C)(C)C,SmallMolecule_1295,Vaniprevir
CCCc1nc(c2n1nc([nH]c2=O)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)CC)C,SmallMolecule_1296,Vardenafil
c1cnc2cc3c(cc2n1)[C@@H]4C[C@H]3CNC4,SmallMolecule_1297,Varenicline
CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F,SmallMolecule_1298,Vemurafenib
CN(C)CC(c1ccc(cc1)OC)C2(CCCCC2)O,SmallMolecule_1300,Venlafaxine
CC(C)C(CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,SmallMolecule_1301,Verapamil
COC(=O)Nc1c(nc(nc1N)c2c3cc(cnc3n(n2)Cc4ccccc4F)F)N,SmallMolecule_1302,Vericiguat
COc1ccc(cc1OC)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O,SmallMolecule_1303,Vernakalant
Cc1c2/cc/3\nc(/cc/4\[nH]/c(c\c5n/c(c\c(c1CCC(=O)O)[nH]2)/C(=C5C)CCC(=O)OC)/[C@]6(C4=CC=C([C@H]6C(=O)OC)C(=O)OC)C)C(=C3C=C)C,SmallMolecule_1304,Verteporfin
COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4c(c3)CCC(=O)N4,SmallMolecule_1305,Vesnarinone
c1ccc(cc1)[C@H]([C@H]2CC[C@H](N2)Cc3ccc(cc3)NC(=O)[C@@H]4CCc5n4c(=O)ccn5)O,SmallMolecule_1306,Vibegron
c1cc2c(cc1C#N)c(c[nH]2)CCCCN3CCN(CC3)c4ccc5c(c4)cc(o5)C(=O)N,SmallMolecule_1307,Vilazodone
C1C[C@H](N(C1)C(=O)CN[C@@]23C[C@H]4C[C@@H](C2)C[C@](C4)(C3)O)C#N,SmallMolecule_1308,Vildagliptin
CCOc1ccccc1OCC2CNCCO2,SmallMolecule_1309,Viloxazine
CCC1=C[C@H]2C[C@@](c3c(c4ccccc4[nH]3)C[N@](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CCN9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,SmallMolecule_1312,Vinorelbine
CC[C@@]12CCCN3[C@@H]1c4c(c5ccccc5n4C(=C2)C(=O)OCC)CC3,SmallMolecule_1313,Vinpocetine
CS(=O)(=O)c1ccc(c(c1)Cl)C(=O)Nc2ccc(c(c2)c3ccccn3)Cl,SmallMolecule_1314,Vismodegib
CC1=C(C(=O)C(=CC1=O)CCCCCCCCCC[P+](c2ccccc2)(c3ccccc3)c4ccccc4)C,SmallMolecule_1315,Vizomitin
C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO,SmallMolecule_1316,Voglibose
CNCc1cc(n(c1)S(=O)(=O)c2cccnc2)c3ccccc3F,SmallMolecule_1317,Vonoprazan
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H]([C@H]2/C=C/c4ccc(cn4)c5cccc(c5)F)[C@H](OC3=O)C,SmallMolecule_1318,Vorapaxar
C[C@@H](c1c(cncn1)F)[C@](Cn2cncn2)(c3ccc(cc3F)F)O,SmallMolecule_1319,Voriconazole
c1ccc(cc1)NC(=O)CCCCCCC(=O)NO,SmallMolecule_1320,Vorinostat
Cc1ccc(c(c1)C)Sc2ccccc2N3CCNCC3,SmallMolecule_1321,Vortioxetine
CC(C)n1c(ccn1)c2c(cccn2)COc3cccc(c3C=O)O,SmallMolecule_1322,Voxelotor
CC(=O)CC(c1ccccc1)c2c(c3ccccc3oc2=O)O,SmallMolecule_1323,Warfarin
CO/N=C/1\CN(CC12CNC2)c3c(cc4c(=O)c(cn(c4n3)C5CC5)C(=O)O)F,SmallMolecule_1325,Zabofloxacin
Cc1ccccc1S(=O)(=O)NC(=O)c2ccc(c(c2)OC)Cc3cn(c4c3cc(cc4)NC(=O)OC5CCCC5)C,SmallMolecule_1326,Zafirlukast
c1cn(c(=O)nc1N)[C@H]2CC[C@H](O2)CO,SmallMolecule_1327,Zalcitabine
CCN(c1cccc(c1)c2ccnc3n2ncc3C#N)C(=O)C,SmallMolecule_1328,Zaleplon
CC(c1ccc2c(c1)CC(=O)c3ccccc3S2)C(=O)O,SmallMolecule_1329,Zaltoprofen
CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)NC(=N)N,SmallMolecule_1330,Zanamivir
C=CC(=O)N1CCC(CC1)[C@@H]2CCNc3n2nc(c3C(=O)N)c4ccc(cc4)Oc5ccccc5,SmallMolecule_1331,Zanubrutinib
Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],SmallMolecule_1332,Zidovudine
CC(c1cc2ccccc2s1)N(C(=O)N)O,SmallMolecule_1333,Zileuton
c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4cc5c(cc4Cl)NC(=O)C5,SmallMolecule_1335,Ziprasidone
C[C@H](CSC(=O)c1ccccc1)C(=O)N2C[C@H](C[C@H]2C(=O)O)Sc3ccccc3,SmallMolecule_1336,Zofenopril
c1cn(cn1)CC(O)(P(=O)(O)O)P(=O)(O)O,SmallMolecule_1337,Zoledronic
CN(C)CCc1c[nH]c2c1cc(cc2)C[C@H]3COC(=O)N3,SmallMolecule_1338,Zolmitriptan
Cc1ccc(cc1)c2c(n3cc(ccc3n2)C)CC(=O)N(C)C,SmallMolecule_1339,Zolpidem
c1ccc2c(c1)c(no2)CS(=O)(=O)N,SmallMolecule_1340,Zonisamide
CN1CCN(CC1)C(=O)OC2c3c(nccn3)C(=O)N2c4ccc(cn4)Cl,SmallMolecule_1341,Zopiclone
CC(C)/C=C\CCCCC(=O)NCc1ccc(c(c1)OC)O,SmallMolecule_1343,Zucapsaicin
c1ccc2c(c1)/C(=C/CCN3CCN(CC3)CCO)/c4cc(ccc4S2)Cl,SmallMolecule_1344,Zuclopenthixol
